R_package,method,objective_name,dimension,starting_point,lower_bound,upper_bound,max_iterations,max_evaluations,value,solution,number_of_iterations,number_of_evaluations,convergence,message,execution_time,time_units,time_cluster
nloptr,cobyla,Rosenbrock,10,"(2.93871980858967, -1.93271035561338, -3.87957806931809, 2.14087191969156, 4.7489199298434, -1.61897192010656, 0.482070792932063, 2.32617553556338, -4.86375839216635, -2.3720903811045)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,170,26307.0078513878,"(-0.0370016122298803, -0.0189096428316659, -1.4310700743707, 2.06304821152562, 3.40695897401886, 2.12525341114924, 0.915996040369907, 0.0616000334664202, -4.10035106280429, 5)",170,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0113942623138428,secs,0.01
nloptr,bobyqa,Rosenbrock,10,"(2.93871980858967, -1.93271035561338, -3.87957806931809, 2.14087191969156, 4.7489199298434, -1.61897192010656, 0.482070792932063, 2.32617553556338, -4.86375839216635, -2.3720903811045)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,170,888.296143559632,"(0.17705668862265, 0.622501606932875, 0.140382459869368, -0.868168035342515, 1.28972652525402, 1.09566451607708, 0.65446929146017, 0.0699973150329213, -2.40886581835482, 5)",170,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.00876522064208984,secs,0.01
stats,optim,Rosenbrock,10,"(2.0624496974051, 1.92461510654539, 4.07497541978955, -2.38682415802032, -3.20028780493885, 3.25655174441636, -1.46185385994613, -0.249480742495507, 0.454077825415879, 4.24211606150493)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",27,-,4.66670836856832,"(-0.986562329177029, 0.98674990707955, 0.980846403115176, 0.964467435167407, 0.9356471665154, 0.873141198393678, 0.760805410715186, 0.579986321209168, 0.340164058945203, 0.116831400844759)",36,36,1,NEW_X,0.00817680358886719,secs,0.01
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",4,-,539.071713342981,"(-0.00849407911300659, -0.605637550354004, -0.636987820267677, -0.536218762397766, 0.371270343661308, -0.237740889191628, -0.637679845094681, 0.770815625786781, -0.748608246445656, -0.0718520879745483)",4,-,-,-,0.011077880859375,secs,0.01
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",4,-,3182.17354720492,"(1.03797139367089, 1.13390149688348, 1.57369438996539, 0.177264140825719, 1.14977534580976, 0.649280154891312, 0.470596289262176, 1.35954017285258, 2.61412848485634, 2.05664743902162)",4,10,-,-,0.0245521068572998,secs,0.01
pso,psoptim,Rosenbrock,10,"(2.0624496974051, 1.92461510654539, 4.07497541978955, -2.38682415802032, -3.20028780493885, 3.25655174441636, -1.46185385994613, -0.249480742495507, 0.454077825415879, 4.24211606150493)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",14,-,392.519977948078,"(0.454495895070133, 0.252571442478417, 0.0370880067859751, -0.367436328791442, 0.755544230723838, 0.854739396707008, 1.26133068673624, 0.32477658486647, 0.537719645457813, 1.38651778789744)",14,224,2,Maximal number of iterations reached,0.00998020172119141,secs,0.01
ABCoptim,abc_optim,Rosenbrock,10,"(2.0624496974051, 1.92461510654539, 4.07497541978955, -2.38682415802032, -3.20028780493885, 3.25655174441636, -1.46185385994613, -0.249480742495507, 0.454077825415879, 4.24211606150493)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",5,-,25.2605796456443,"(0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526)",5,-,-,-,0.0101161003112793,secs,0.01
nloptr,sbplx,Rosenbrock,10,"(2.0624496974051, 1.92461510654539, 4.07497541978955, -2.38682415802032, -3.20028780493885, 3.25655174441636, -1.46185385994613, -0.249480742495507, 0.454077825415879, 4.24211606150493)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,180,651.018101224429,"(1.52136888105158, 1.49209174838418, 1.47486113481212, 1.17847115980218, 0.880012752933386, 0.493887340164942, 0.31627106532228, -0.108473257073248, -1.93136754366938, 3.74286019826249)",180,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0134475231170654,secs,0.01
nloptr,cobyla,Rosenbrock,10,"(2.0624496974051, 1.92461510654539, 4.07497541978955, -2.38682415802032, -3.20028780493885, 3.25655174441636, -1.46185385994613, -0.249480742495507, 0.454077825415879, 4.24211606150493)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,170,375.81819700734,"(1.01449949341004, 1.03322317907005, 1.07508207601105, 0.72422271110187, 0.276855113057624, 0.0424024169014416, 0.00795138357142223, 0.0308315953314193, -1.75730319123681, 3.64166384555686)",170,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0102908611297607,secs,0.01
nloptr,bobyqa,Rosenbrock,10,"(2.0624496974051, 1.92461510654539, 4.07497541978955, -2.38682415802032, -3.20028780493885, 3.25655174441636, -1.46185385994613, -0.249480742495507, 0.454077825415879, 4.24211606150493)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,170,271.742344232146,"(0.505547538759238, 0.131665805879074, -0.680222627110833, 0.0203275480078, -0.108358450934487, 0.12991852858699, 0.0479043772488789, -1.28283954070913, 2.07615982727447, 4.43578549403839)",170,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0103611946105957,secs,0.01
stats,optim,Rosenbrock,10,"(4.29449142655358, 0.973043977282941, 2.19300192315131, 1.70806075446308, 3.48425655160099, -0.757208445575088, -0.124341696500778, 1.97401114972308, 2.90556257590652, -1.28539159428328)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",27,-,0.0165181274495679,"(1.00087199543563, 1.00046378182814, 1.00042612748489, 0.997994993054185, 0.994416227672298, 0.988025037095954, 0.974000305507286, 0.950521070164409, 0.901661458794985, 0.809732919320877)",31,31,1,NEW_X,0.00812101364135742,secs,0.01
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",4,-,746.361473409971,"(0.885201722383499, 0.372957304120064, 0.481474801898003, 0.169068083167076, 1.01135782897472, -0.106625109910965, 1.32484504580498, 0.48732690513134, -0.0697721987962723, 1.21486689150333)",4,-,-,-,0.0098414421081543,secs,0.01
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",4,-,8604.20268091202,"(0.0957968821749091, -1.12174586430192, -1.44142014626414, -2.2370917443186, 0.253165509272367, 1.66829446002841, 0.568646303843707, 2.36889513768256, 1.04060215363279, 2.94735532533377)",4,10,-,-,0.0111339092254639,secs,0.01
pso,psoptim,Rosenbrock,10,"(4.29449142655358, 0.973043977282941, 2.19300192315131, 1.70806075446308, 3.48425655160099, -0.757208445575088, -0.124341696500778, 1.97401114972308, 2.90556257590652, -1.28539159428328)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",14,-,896.458849301614,"(0.45509480484418, 0.0775667321370221, 0.131673874251116, -0.868087087907624, 0.979227042443612, -0.337402708750236, 1.17742657445513, 0.230793216398536, 1.97716271087177, 3.5075477342571)",14,224,2,Maximal number of iterations reached,0.00913095474243164,secs,0.01
ABCoptim,abc_optim,Rosenbrock,10,"(4.29449142655358, 0.973043977282941, 2.19300192315131, 1.70806075446308, 3.48425655160099, -0.757208445575088, -0.124341696500778, 1.97401114972308, 2.90556257590652, -1.28539159428328)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",5,-,25.2605796456443,"(0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526)",5,-,-,-,0.00751185417175293,secs,0.01
nloptr,sbplx,Rosenbrock,10,"(4.29449142655358, 0.973043977282941, 2.19300192315131, 1.70806075446308, 3.48425655160099, -0.757208445575088, -0.124341696500778, 1.97401114972308, 2.90556257590652, -1.28539159428328)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,180,507.099200672495,"(-1.22081175626764, 1.34173380835547, 1.28854470271785, 1.76787520758808, 1.09817215815064, 0.951528954123547, 1.23738083493172, 1.60291739972308, 2.02011654888432, 3.74589701688819)",180,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.00774621963500977,secs,0.01
nloptr,cobyla,Rosenbrock,10,"(4.29449142655358, 0.973043977282941, 2.19300192315131, 1.70806075446308, 3.48425655160099, -0.757208445575088, -0.124341696500778, 1.97401114972308, 2.90556257590652, -1.28539159428328)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,170,103.376987027664,"(1.4050350856782, 1.19147938504616, 1.05149467103978, 1.08160678351915, 1.03063006069097, 0.927299858480721, 0.695157369256808, 0.157520965791588, -0.271734144539587, 0.0691295517923339)",170,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0145025253295898,secs,0.01
nloptr,bobyqa,Rosenbrock,10,"(4.29449142655358, 0.973043977282941, 2.19300192315131, 1.70806075446308, 3.48425655160099, -0.757208445575088, -0.124341696500778, 1.97401114972308, 2.90556257590652, -1.28539159428328)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,170,44.1236082693754,"(0.853137678545821, 0.715214750623736, 0.574062306110076, 0.367301344786445, -0.0175305746897806, -0.393289366164048, 0.50843021185364, 0.551562318273988, 0.337447631057684, 0.108692622983775)",170,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0105488300323486,secs,0.01
stats,optim,Rosenbrock,10,"(0.567750013433397, 3.21533423382789, 2.200531673152, 1.92736974917352, 2.67393063986674, -0.646398847457021, 3.82944280281663, -2.69984076265246, -4.95543188182637, -1.38460794929415)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",27,-,2.72032305478719,"(0.988139039983642, 0.969636501668855, 0.948509930552363, 0.876483515140074, 0.770785087760562, 0.591690231518905, 0.343965733504151, 0.0811465591486801, 0.0054837940461399, -0.0098838861858259)",34,34,1,NEW_X,0.0124433040618896,secs,0.01
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",4,-,561.407242584266,"(0.526535511016846, 0.759750157594681, 0.400832444429398, -0.837806567549706, 1.18553303182125, 0.754640653729439, 0.515507504343987, 0.96323274075985, 1.40056803822517, 0.247612252831459)",4,-,-,-,0.0128061771392822,secs,0.01
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",4,-,2652.42500254406,"(1.6381357004866, 1.44724180689082, -0.207779598422348, 1.8213419710286, 0.5399723299779, 1.14905985165387, 1.71735234092921, 1.69516780646518, 0.812366621103138, 2.09714647848159)",4,10,-,-,0.00977325439453125,secs,0.01
pso,psoptim,Rosenbrock,10,"(0.567750013433397, 3.21533423382789, 2.200531673152, 1.92736974917352, 2.67393063986674, -0.646398847457021, 3.82944280281663, -2.69984076265246, -4.95543188182637, -1.38460794929415)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",14,-,391.378341000209,"(-0.412406692824107, 0.213576282666129, -0.545018355023985, 0.229065050752686, -0.766069967166543, -0.614395335460894, -0.320308256869119, -0.383269491185553, 0.271975569422888, 0.816737147017373)",14,224,2,Maximal number of iterations reached,0.0156619548797607,secs,0.01
ABCoptim,abc_optim,Rosenbrock,10,"(0.567750013433397, 3.21533423382789, 2.200531673152, 1.92736974917352, 2.67393063986674, -0.646398847457021, 3.82944280281663, -2.69984076265246, -4.95543188182637, -1.38460794929415)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",5,-,24.9655019982757,"(0.789473684210526, 0.789473684210526, 0.789473684210526, 0.817480526472392, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526)",5,-,-,-,0.0112202167510986,secs,0.01
nloptr,sbplx,Rosenbrock,10,"(0.567750013433397, 3.21533423382789, 2.200531673152, 1.92736974917352, 2.67393063986674, -0.646398847457021, 3.82944280281663, -2.69984076265246, -4.95543188182637, -1.38460794929415)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,180,25166.6965513572,"(-0.955626235683077, 0.964332513897511, 1.10939203670734, 1.30236974917352, 1.31234131066835, 1.11335159451951, 0.935057233218686, 0.153412905047164, -4.48981119176393, 5)",180,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0114645957946777,secs,0.01
nloptr,cobyla,Rosenbrock,10,"(0.567750013433397, 3.21533423382789, 2.200531673152, 1.92736974917352, 2.67393063986674, -0.646398847457021, 3.82944280281663, -2.69984076265246, -4.95543188182637, -1.38460794929415)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,170,29399.4873264026,"(0.407776679890262, 0.275840813266861, -0.420542648438072, 0.320262791721759, 0.326123579086362, -0.247511958290847, 0.495677361854523, 0.137590333328486, -4.63373950443773, 5)",170,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0122311115264893,secs,0.01
nloptr,bobyqa,Rosenbrock,10,"(0.567750013433397, 3.21533423382789, 2.200531673152, 1.92736974917352, 2.67393063986674, -0.646398847457021, 3.82944280281663, -2.69984076265246, -4.95543188182637, -1.38460794929415)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,170,23223.6938109929,"(-1.06972969589627, -1.48209819865548, 1.50840537831235, 1.408317696245, 0.874591184473484, 0.599617518924363, -1.54432853638153, -0.108556552016766, -4.34872374436242, 5)",170,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.00991702079772949,secs,0.01
stats,optim,Rosenbrock,10,"(1.33020566776395, 1.43912527710199, 4.21450555557385, -3.71342469938099, -2.00618577189744, -4.00423131184652, -3.05976149858907, 4.68509837519377, -0.464253064710647, 2.71460050018504)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",27,-,6.49583172557708,"(-0.969148488732236, 0.959664523509827, 0.924891635626321, 0.865960107417648, 0.756406625106475, 0.578920890254201, 0.32087749520348, 0.0933273237560955, 0.00996819694058682, 0.000359846512665194)",36,36,1,NEW_X,0.0245649814605713,secs,0.01
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",4,-,1450.49557640781,"(-0.804625247745868, -1.01292914875315, 0.657046481033099, -0.754285356494524, 0.770646613797585, 0.151990395877067, -0.133187454975479, -0.64500803682039, 0.142862390857532, 3.06527590458149)",4,-,-,-,0.0140862464904785,secs,0.01
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",4,-,3184.3493227835,"(-0.647415159270167, 0.213687536306679, 1.53406334575266, 2.13542587347329, -0.684881957713515, -0.825596037786454, 0.978302529547364, 0.676997385453433, 0.325459889136255, 0.335180098190904)",4,10,-,-,0.00915002822875977,secs,0.01
pso,psoptim,Rosenbrock,10,"(1.33020566776395, 1.43912527710199, 4.21450555557385, -3.71342469938099, -2.00618577189744, -4.00423131184652, -3.05976149858907, 4.68509837519377, -0.464253064710647, 2.71460050018504)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",14,-,896.679038371225,"(-0.0899226460945071, 1.0869342839803, 1.72137210192674, 1.04727106186653, 0.60522626114301, -0.148262101886362, 0.734292465633654, -0.237734124693231, 1.29554164215319, 2.47809103337133)",14,224,2,Maximal number of iterations reached,0.0118167400360107,secs,0.01
ABCoptim,abc_optim,Rosenbrock,10,"(1.33020566776395, 1.43912527710199, 4.21450555557385, -3.71342469938099, -2.00618577189744, -4.00423131184652, -3.05976149858907, 4.68509837519377, -0.464253064710647, 2.71460050018504)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",5,-,25.19366914843,"(0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.844590803853382, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526)",5,-,-,-,0.0150241851806641,secs,0.01
nloptr,sbplx,Rosenbrock,10,"(1.33020566776395, 1.43912527710199, 4.21450555557385, -3.71342469938099, -2.00618577189744, -4.00423131184652, -3.05976149858907, 4.68509837519377, -0.464253064710647, 2.71460050018504)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,180,888.585091236434,"(1.06965005361573, 1.19996901655867, 1.11241616762527, 0.116147093867767, -0.879101983187379, 1.11862550045484, 1.82928614773519, 0.935325726332198, 1.46886432985013, 1.93575149225428)",180,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.011486291885376,secs,0.01
nloptr,cobyla,Rosenbrock,10,"(1.33020566776395, 1.43912527710199, 4.21450555557385, -3.71342469938099, -2.00618577189744, -4.00423131184652, -3.05976149858907, 4.68509837519377, -0.464253064710647, 2.71460050018504)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,170,2990.03222636157,"(0.821469133234495, 1.09877400758511, 1.29204208659667, 0.132955356686311, 0.027517085796924, -0.699492775064661, -1.37920834264978, 2.6472889394602, 2.24714482192364, 5)",170,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0109894275665283,secs,0.01
nloptr,bobyqa,Rosenbrock,10,"(1.33020566776395, 1.43912527710199, 4.21450555557385, -3.71342469938099, -2.00618577189744, -4.00423131184652, -3.05976149858907, 4.68509837519377, -0.464253064710647, 2.71460050018504)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,170,151.457367474763,"(0.812689416502457, 0.523814832667292, 0.29533417424206, -0.322260892792772, 0.0441517702951309, -0.056844288803532, -0.920873997106702, 1.24790051816173, 1.99366368108276, 4.12854385062855)",170,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.00889062881469727,secs,0.01
stats,optim,Rosenbrock,10,"(1.72498210798949, 1.53171928366646, -4.07292586518452, -2.58419235004112, 0.849341244902462, -4.42957698134705, -1.02125033736229, 1.06381517834961, 2.8483539680019, 0.906168557703495)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",27,-,6.76441784142313,"(0.755478888407122, 0.554934053211395, 0.285361319526667, 0.0545409946452194, 0.0180918082365181, 0.0143098362719867, 0.0158315116272404, 0.0115540295823521, 0.0142277687555854, 0.00342581974719764)",36,36,1,NEW_X,0.012120246887207,secs,0.01
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",4,-,1173.41524010313,"(-1.27057192911367, -0.917842395527509, -0.490347893769255, -0.506095955984698, 0.808689772035309, 0.662529736221581, 1.06189101513278, -0.302032341662466, 0.117650533021032, 0.315443900606666)",4,-,-,-,0.0109829902648926,secs,0.01
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",4,-,9483.86026729669,"(0.504522398300469, 0.779040432535112, 0.663519391044974, 1.05433769645169, 0.899866239447147, 2.41321221459657, -2.49016157351434, 1.92798074204475, 1.70996172213927, 2.87278413949534)",4,10,-,-,0.00914144515991211,secs,0.01
pso,psoptim,Rosenbrock,10,"(1.72498210798949, 1.53171928366646, -4.07292586518452, -2.58419235004112, 0.849341244902462, -4.42957698134705, -1.02125033736229, 1.06381517834961, 2.8483539680019, 0.906168557703495)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",14,-,213.023398941999,"(0.359060330489, -0.0932594788261564, 0.150979604011617, 0.465276173072777, -0.16295771314449, 0.101147378952158, 0.300838173991596, 1.08306435454001, 0.407411919820296, 0.108564274334806)",14,224,2,Maximal number of iterations reached,0.0141949653625488,secs,0.01
ABCoptim,abc_optim,Rosenbrock,10,"(1.72498210798949, 1.53171928366646, -4.07292586518452, -2.58419235004112, 0.849341244902462, -4.42957698134705, -1.02125033736229, 1.06381517834961, 2.8483539680019, 0.906168557703495)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",5,-,25.2605796456443,"(0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526, 0.789473684210526)",5,-,-,-,0.0120129585266113,secs,0.01
